uav_id,packet_rate,avg_latency_ms,packet_loss_pct,command_success_rate,signal_strength_dbm,cpu_usage_pct,battery_level_pct,label,attack_type,isolation_forest_prediction,random_forest_prediction,anomaly_score,random_forest_attack_probability,pqc_algorithm,pqc_demo_verified,pqc_mean_encapsulation_ms,pqc_mean_decapsulation_ms
5,104.375,47.364403607833225,1.5118195408939268,0.9625530165219411,-48.97304016252383,42.67643843043567,71.66822245259263,0,Normal,0,0,-0.07206742409942679,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,166.05920381300618,94.20149851859871,7.275362002071852,0.8183278869502801,-70.20001149547234,48.091217938009066,48.983295306156045,1,Malformed_Traffic,1,1,0.1507748354844668,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,95.625,48.80394913159339,1.3600421059867418,0.9877711591755028,-56.27160802540814,31.055255060912742,79.19660904425994,0,Normal,0,0,-0.05559067318539296,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,142.23481863748344,57.09784290583688,3.0208085078880913,0.6890799838099331,-62.506230691167396,94.26592980324466,61.49361987372725,1,Unauthorized_Access,1,1,0.1017766979372885,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
3,74.18625787517777,115.83127353363946,9.546641861967741,0.7417200363306714,-76.97912902512039,44.94389385846197,76.33388840972037,1,Jamming,1,1,0.11905879695391797,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
3,196.59223717673734,98.33341562532259,9.555478537892371,0.9687468707423887,-60.97949405396191,64.52093121088748,74.57611948777591,1,Malformed_Traffic,1,1,0.11114747380062528,0.775,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,154.06135150644306,52.686187104158286,1.630106974374712,0.7669376142730521,-60.36579797990733,87.61690336925962,71.11939886283747,1,Unauthorized_Access,1,1,0.04660367280146649,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,104.125,52.496580162521425,1.8442551387797288,0.9472652559831878,-51.0674545756522,52.919274290558796,53.31960576911088,0,Normal,0,0,-0.027658533030116783,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,89.875,28.93945582909781,1.4831265852932491,0.9292590085342964,-54.167071635664804,35.54626780149094,78.55144507598996,0,Normal,0,0,-0.031583603025083284,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,64.75,54.93576478407885,1.2408805586126268,0.9509914068534928,-54.013147101944845,25.437014642538365,78.8275930119004,0,Normal,0,0,-0.014706855336995228,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
3,112.75,53.56833219294007,0.9869419168547867,0.9807665928091706,-59.333904751501386,54.832458026766204,70.025794331995,0,Normal,0,0,-0.0010071357385027513,0.015,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,88.50109114529005,109.84622008557261,16.06062109068765,0.9244857763097303,-89.96624775607572,33.872742410994434,40.426891513953365,1,Jamming,1,1,0.13155264572597591,0.875,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,57.0,39.10056426818574,1.3733064827421935,0.9626140709409244,-55.76313037449779,48.024964917721164,69.01600069496808,0,Normal,0,0,-0.06950588123273016,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,110.375,40.52206420217382,0.9978984350307454,0.9957315547194837,-47.23071780154159,51.50694185110571,53.30110074784442,0,Normal,1,0,0.0034617129720602158,0.005,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,196.369679750716,61.07822316798991,3.6792867918053163,0.7865808389037355,-64.4920215712184,74.39758549420043,70.67073425353342,1,Spoofing,1,1,0.12919100362475222,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,124.65703821066613,54.753656106920104,3.4324542166423004,0.7373239642406432,-63.85885978696437,96.09520665775973,60.86847205467673,1,Unauthorized_Access,1,1,0.10142568196214385,0.99,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,75.125,50.10898919870115,1.4357684732003495,0.9262091715785153,-50.03534337336208,29.93885284776006,67.94779452658568,0,Normal,0,0,-0.040939223874543074,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,165.04748419067212,69.4786332759928,3.991687581826522,0.7389990860704171,-52.28689753937938,50.51918774518293,76.06524917945441,1,Spoofing,1,1,0.12565721767246263,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
3,74.38877322147445,91.54570627184665,23.482172809380383,0.8755174012163499,-79.96181636189883,55.81460895857772,59.85180502002559,1,Jamming,1,1,0.143274589775776,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,134.41296215520381,34.52198443690969,3.0642547636073387,0.7763699480807361,-56.273196379610624,80.9352349643861,77.13343088022486,1,Unauthorized_Access,1,1,0.06585619465048276,0.995,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,66.125,38.09907902747562,1.930996124415178,0.972133433496514,-54.72777906911351,50.12592502228167,83.17960114818663,0,Normal,0,0,-0.04766895004801064,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,93.375,49.730528935423855,1.1639141871425946,0.9838874617906201,-56.23230039938477,43.681968468785,79.93611926395502,0,Normal,0,0,-0.05897775093190155,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,102.25,48.10275905224373,1.1726010595014003,0.9321267434295905,-54.76728564209846,47.97914724565537,64.40742365007348,0,Normal,0,0,-0.046773134060977606,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,155.68078959299535,74.37477492506925,6.952599591791279,0.8511693449272661,-64.5528495605724,51.955887069491425,40.666862023985324,1,Spoofing,1,1,0.1639578715844523,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,103.375,32.019810958417985,1.1644116988273336,0.927184972342622,-63.89554958513943,26.8270579929848,59.58511968415319,0,Normal,1,0,0.03507443372821861,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
3,169.33355836003037,46.27324416048025,2.5573012521747183,0.6098990845935351,-62.27397358688847,69.60193468973115,42.29567374753094,1,Unauthorized_Access,1,1,0.08681356279313035,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,89.375,30.061185389047125,1.7968982933552933,0.9868384189105862,-64.7260289918217,46.86358666769728,61.84993100622528,0,Normal,1,0,0.02184463502482059,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,60.0,45.19001185598198,1.828381696846744,0.9406538603352935,-58.0011012094072,34.57370469461388,86.43731752838104,0,Normal,0,0,-0.06257492047938934,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,74.125,46.9476520855991,1.0199836892481589,0.9647750755870352,-48.74572760213876,48.334337333753524,60.802348338383965,0,Normal,0,0,-0.04978796634342186,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,50.25,44.82820030100272,0.4096920498967864,0.9993010581386906,-61.29254441834977,47.563860986307134,46.502232663985296,0,Normal,1,0,0.03844073698241901,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,88.75,47.141088113304995,0.9009576754112002,0.9924287899422296,-47.80352329217448,45.538785827948985,43.50266221263842,0,Normal,0,0,-0.002863586176561239,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
3,68.875,59.88622443295333,1.4937951841405357,0.9810524233007112,-62.76238766901752,36.52127915173301,74.98260382865197,0,Normal,0,0,-0.02090780073859938,0.005,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,50.375,40.063276733704996,2.2380544838710423,0.9856010103295485,-53.00457370059004,52.16616513786703,62.082368581068195,0,Normal,0,0,-0.02017551887410146,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,199.76667987161193,87.80499306477608,2.7359698016208593,0.6864600079621171,-42.930762418779146,54.51339261301318,50.866567654546216,1,Spoofing,1,1,0.13397780477444343,0.98,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,191.85902396417782,71.63864089931674,4.648777634966591,0.8883058936402732,-52.309492394673185,49.29996113659547,60.30036377877326,1,Spoofing,1,1,0.12133050809873791,0.99,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,90.875,55.87053306666183,1.149202022905001,0.9583256050482681,-48.81351203429475,50.786691907538106,43.90037777183886,0,Normal,0,0,-0.010346311671928121,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
3,102.0,44.772628339207465,2.8621098993793788,0.999766252566533,-64.40991889709588,49.17936702602751,85.38662541927971,0,Normal,1,0,0.04153185065596798,0.005,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,35.375,39.75931772940737,1.0894163380350599,0.9831041811124288,-54.7543048551303,48.70044524679646,81.21584591982858,0,Normal,0,0,-0.03234407132635103,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,61.5,44.02842688412528,1.443818667654718,0.9890720613485602,-61.51513196709241,36.62353887767616,50.10815658093456,0,Normal,0,0,-0.026266871036724204,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,67.91424520319202,134.10191306900057,15.78788505378215,0.7927060335463991,-90.26604398092589,36.79816561312795,61.792043411043934,1,Jamming,1,1,0.12246457515277753,0.99,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,148.25257636505538,67.39659373270105,2.539897550173503,0.6629241323739302,-67.38640353566062,63.2270873194085,56.538630668406405,1,Unauthorized_Access,1,1,0.1334800359715984,0.995,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,160.42347173755755,68.6710185250393,5.275525346363325,0.7637323782429315,-66.03415130844624,69.75110731119588,74.31668288974271,1,Spoofing,1,1,0.15835102881971808,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,189.6634636353587,92.96955775854441,6.374637795849612,0.673465884509495,-63.49825901079551,96.21332361434895,44.40295040724229,1,Malformed_Traffic,1,1,0.15440049969704983,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,74.125,52.26297557793942,1.854193776971674,0.9519494998715753,-53.841451096985985,32.93415450001572,51.54436962724269,0,Normal,0,0,-0.058665938747431534,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,125.0,54.69725146580082,2.0118018704803253,0.9925904131770278,-49.94723411856328,43.41938368820181,42.073374870316904,0,Normal,1,0,0.020542879005462478,0.005,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,139.1801547778375,43.545754960054474,2.4764907804163636,0.7727208384397987,-61.915220818622274,89.63182742852817,68.59593752309155,1,Unauthorized_Access,1,1,0.05397129874921669,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,52.25,31.341782754979214,0.572446470344767,0.9333887786510903,-45.65472824947269,52.08291363893527,62.720906874992934,0,Normal,1,0,0.03125466618403816,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,175.19845486094943,80.29304194486886,4.8933220983552825,0.659006370555334,-57.129516102944535,47.10655132845307,51.130706432750785,1,Spoofing,1,1,0.12378569674054074,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,81.0,54.11326058289342,0.36725244370078713,0.9204870998591872,-45.26541796998303,42.82148396700433,83.55402280876511,0,Normal,1,0,0.03451936569545788,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,49.82478274103997,92.77900655668849,24.885904682522806,0.9016029205521672,-89.45252658726831,56.544020011207195,46.984436679290475,1,Jamming,1,1,0.15649986244440584,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,139.49332218935095,70.59337324527672,2.2524465218012466,0.8343319823961568,-61.98662309263209,42.674590909374594,73.62414491092767,1,Spoofing,1,1,0.08973129040730676,0.9,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,47.5,67.36826166668222,0.6693120176184466,0.9224439565674705,-49.481769343853884,52.358787525988994,68.36221030923902,0,Normal,1,0,0.07441677340344666,0.125,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,101.875,47.275780713356326,0.7107469635815828,0.9768088045137365,-58.927521237123194,25.438269913266485,46.82590522425776,0,Normal,1,0,0.010262129190537594,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,66.875,42.84932658563859,1.4812439573550356,0.9440391508480346,-57.751373547683414,46.90730003073604,70.44571929642969,0,Normal,0,0,-0.07126570822037942,0.005,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,62.375,48.06239573720629,1.2827580688308102,0.9469472401488883,-58.33930256389203,50.54782957912657,84.68148983023829,0,Normal,0,0,-0.03670737376755129,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,142.7316939036437,77.28137599286538,2.6860682373139078,0.6236357698173632,-65.99527464267555,53.91266127722487,50.6235039322944,1,Spoofing,1,1,0.13626529626909412,0.955,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,71.125,44.85661141150517,1.4321799192694478,0.962178094467184,-58.04985835149638,45.820522423172264,49.81288531099227,0,Normal,0,0,-0.06703528957495836,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,135.09661970113362,62.33724278336193,1.994904818969491,0.7969628184916293,-63.283446728137065,77.39690958728562,74.31056583144118,1,Unauthorized_Access,1,1,0.09364917161621589,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,84.375,35.065275866355734,0.530090439462118,0.9503128222447051,-47.83759211497793,39.23304680862205,76.17709607999299,0,Normal,0,0,-0.020017455566991915,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,52.75,36.11068949804722,0.9265149245116383,0.9921036808619719,-57.051036862018165,34.23659146048748,87.92233859857694,0,Normal,0,0,-0.028302852179634852,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,79.06211390592678,70.20154066608545,21.995340612581938,0.8759175040332097,-83.26035485110627,38.60301580426491,62.41394697401294,1,Jamming,1,1,0.11724373733113025,0.985,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,83.875,42.13432639607377,0.9536681955722596,0.9232446990035745,-53.37969813249781,45.35473505951744,49.453208167475836,0,Normal,0,0,-0.030231154804019833,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,108.5,35.252082869707316,2.308208997301559,0.9223734578451792,-46.149081206461894,45.3517565650904,93.76229420148913,0,Normal,1,0,0.033858741105860846,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,33.625,25.347254833812844,2.0541544035459536,0.9903857531161356,-49.58514938188897,47.690028087486596,86.93310691073333,0,Normal,1,0,0.036564225959907826,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,114.875,37.7355676514365,2.704581207983674,0.9239597482794933,-56.80521527114122,28.33626242014656,57.92347384386847,0,Normal,1,0,0.019994410220098402,0.005,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
3,114.25,33.798275591891716,2.6483523750215565,0.9221936247978126,-49.26583318585382,25.37023138181122,85.11782484809605,0,Normal,1,0,0.05792662824055306,0.005,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,132.48625312419023,53.440539215634665,3.148341739246127,0.6991952940216934,-62.43852686474372,90.74333004770244,54.6359719447123,1,Unauthorized_Access,1,1,0.09705414683218005,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,44.25,33.382367652232816,1.1790941418691576,0.9365847202550047,-54.91992472807348,34.74768383219924,85.6161832578306,0,Normal,0,0,-0.023326869794271676,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,173.29858039811654,57.35028246621403,5.178080637126337,0.691781223918547,-69.27457709959445,66.17151143065597,70.19309833449324,1,Spoofing,1,1,0.12779920144399226,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,130.73391185153466,52.435302041863444,2.7395962708030916,0.8815002225570508,-59.56944565870511,72.53076714929833,75.109976194505,1,Unauthorized_Access,1,1,0.06410433816795558,0.995,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,57.375,37.72292882008022,0.9759552801745669,0.9709672669664724,-54.54479716876261,25.02788250609883,61.330884826410184,0,Normal,0,0,-0.008543390770990589,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,43.875,51.46044505284343,0.9324568560749105,0.9401845799871525,-50.01219094397682,27.239152932382865,71.39188145274903,0,Normal,0,0,-0.017276878370339088,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,86.25,54.21140299571786,1.966886282406712,0.9226935342571099,-54.05524959158714,51.577419864922746,54.16134368790487,0,Normal,0,0,-0.005289749146530243,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,77.29277187342909,71.01256489355154,7.748212713578999,0.8791344395761254,-85.97191891145857,47.42604634925964,51.12448670215214,1,Jamming,1,1,0.12591819733016063,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,51.875,31.163359255926835,1.7885528815707534,0.9279098894112509,-49.464190331855455,50.11711654665454,81.0144716412633,0,Normal,0,0,-0.01332868137703136,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,75.125,47.64255254594093,2.3124777469879874,0.9444909872703675,-45.492534457071585,29.938615397095145,50.60788127792878,0,Normal,0,0,-0.020225763953550913,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,46.875,42.94302183002225,3.2822338333831325,0.9424267568633217,-57.688085979920665,33.87242687785062,56.84473378525381,0,Normal,1,0,0.004392276287449537,0.025,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
3,142.48212396574831,69.56609962585716,3.590721018540406,0.807503831445556,-55.47466725820226,78.65618931819938,59.54419703511939,1,Unauthorized_Access,1,1,0.13706270865081405,0.995,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,97.5,48.95527429799863,1.2542015143254126,0.9755560364904567,-58.44895669639735,54.25539927926525,88.19058630482559,0,Normal,0,0,-0.009851328271636761,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,62.0,46.80188282244483,1.6607395511145573,0.9658679476508174,-59.64798402276585,29.07064953376838,40.090406641184735,0,Normal,0,0,-0.009480497672821664,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
3,111.875,44.66953255535382,1.3697604463999835,0.9559082457339767,-50.51311187340921,38.23451656691897,50.22788291565797,0,Normal,0,0,-0.05333926382106502,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,76.90081512169667,114.53010704230577,14.062623475561226,0.7084515466664614,-84.03299861821378,49.79070531457195,76.50397382365563,1,Jamming,1,1,0.12298994981605693,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,154.01990075835081,59.90832230075038,8.53913724378559,0.802716031186521,-65.03790310879236,34.184032941604116,41.88899505979019,1,Spoofing,1,1,0.12752643232730987,0.96,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
3,62.75,41.24448869272363,1.891118526828289,0.9666605993964893,-59.361619141905415,41.722148929425614,55.37999751712634,0,Normal,0,0,-0.06629598416661858,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,78.2452477943539,146.02860198532977,11.492060085983343,0.6717585213681945,-88.49954754140028,48.15697795957758,65.4728585713741,1,Jamming,1,1,0.12026464360411815,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,156.96065235367922,75.6014381867127,3.1593809713744285,0.6812035031092547,-59.05680102130587,20.20583344157822,67.14640375307589,1,Spoofing,1,1,0.12988374397527747,0.93,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,148.69758013320683,69.67111020102294,8.504141507540812,0.39832200305439036,-52.818148964009566,59.333337781704174,74.01717950715712,1,Malformed_Traffic,1,1,0.14447009166356928,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
3,110.375,50.16586230978598,0.9935942301252224,0.9683257341656976,-51.05449161892286,25.005595845119892,69.42316703751942,0,Normal,0,0,-0.0013849955044444862,0.005,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,155.17138870550014,79.66782556898976,5.258336779822511,0.7636235704801055,-65.14549903584236,63.14473683135303,64.34332618559634,1,Spoofing,1,1,0.16194450245703118,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,74.125,35.62418516439644,1.9670442654722868,0.9386210517681032,-50.06446720932564,36.69699238873242,66.24600436798787,0,Normal,0,0,-0.05526104638055607,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,133.5478530922313,54.4960824770996,2.0477199954848393,0.7975324423644571,-53.7032643596278,86.86247973331942,65.07331617660269,1,Unauthorized_Access,1,1,0.060195532133482166,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,38.5,53.19429265423512,1.6779744428944499,0.9995718913247998,-55.50098069472504,42.2155179392508,44.63454013857181,0,Normal,1,0,0.010572433040569651,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,92.12742021110031,94.22770604474739,21.35105827816655,0.8257410744572041,-89.66661915151303,45.40152582996875,41.59690130255005,1,Jamming,1,1,0.13425121621484293,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,47.125,52.78106293519033,1.3442209694802019,0.9646256153543361,-52.655019583025485,44.567060593973224,84.20653798064694,0,Normal,0,0,-0.05289758893195917,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,39.125,51.159356468237306,1.9055031010134196,0.9219598758614123,-58.950419416641466,34.82262876200344,78.29058476655995,0,Normal,0,0,-0.013049983245870811,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,71.375,26.966730563859077,1.95981835635704,0.9855404083897169,-59.17008518152554,32.609066665421146,45.36292308551314,0,Normal,1,0,0.0012814000145631166,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
3,65.10113758823759,126.6223999598781,19.109262584015223,0.7870622735075526,-83.86477849596551,41.11264282049472,65.24752312240284,1,Jamming,1,1,0.1252448562332239,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,132.82994400565573,61.853697808237875,4.490023845417943,0.745315583904359,-62.7910426641591,78.17925529908074,52.658285234976645,1,Unauthorized_Access,1,1,0.12972941207022515,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,74.375,41.709675274721484,1.7380473413676616,0.9269743574265465,-58.32786421941914,28.833239583699715,52.72039605737755,0,Normal,0,0,-0.0331384615991796,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,119.0,55.496735597997144,1.0675311245203691,0.9532897142456874,-51.715965738564286,25.568362101230637,61.20544604207226,0,Normal,1,0,0.015388388749695392,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,87.75,53.45699946685047,0.7556188481375031,0.941293441001243,-57.08584072852415,32.97993079277974,53.685046486096255,0,Normal,0,0,-0.03932503885143118,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,108.0,62.382738362986444,1.9559864966489156,0.9717160072099685,-59.835379606676796,35.25541856494276,88.31287246747289,0,Normal,0,0,-0.015332357345541947,0.005,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
2,125.5,39.74776838824946,0.8825808611548002,0.9226116542036535,-47.570631572469324,35.11908509402459,68.21386424014992,0,Normal,1,0,0.004967162489993848,0.005,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,56.361098451507246,115.81088518959491,14.860533311083554,0.5886533920839834,-80.26127508234472,37.25694613773513,70.61265198101545,1,Jamming,1,1,0.12207022228873576,0.995,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,66.5,45.69628182517338,1.5309706979566415,0.9582302758417794,-57.18812784836436,54.6561996113712,56.580468270234036,0,Normal,0,0,-0.02458494223932811,0.005,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,189.28620038660793,81.78018626101537,9.321558819142748,0.5697237054734267,-60.46867120140565,45.58171091567175,58.1685767906099,1,Malformed_Traffic,1,1,0.12328288270962762,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,169.08248816457137,89.0713883860741,7.503798073539411,0.79273268233611,-66.9571880072137,49.56430720255736,47.13326049712865,1,Malformed_Traffic,1,1,0.15210640933172548,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,117.75,59.963391182524134,2.0141169652152104,0.9367802358146945,-53.0580845962656,49.006190430507374,83.33835734750124,0,Normal,0,0,-0.007938817035283707,0.015,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
4,37.0,49.43754235378903,0.4272308606578752,0.9335264856284794,-56.133869809656495,27.629495085839597,78.80994680029399,0,Normal,1,0,0.008054622101054232,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
3,97.0,40.60593454767144,1.0384106119842984,0.9505289551893761,-63.467283870495024,34.60081949687176,47.65857645267602,0,Normal,0,0,-0.0202946016078846,0.005,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
3,85.375,34.26149738792005,3.4193148381889413,0.9791737040581411,-64.29984170386389,52.081165313360685,49.741992930903976,0,Normal,1,0,0.06988008042294258,0.125,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
3,51.875,44.98691226684722,2.2751718998370993,0.9265765650969425,-54.06629489801422,49.99613069790023,79.75315303418367,0,Normal,0,0,-0.027899956230563072,0.005,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
3,57.0,57.50250852966489,2.883580991609759,0.9910431251488094,-52.89176484984826,51.21624866563055,92.38842343265293,0,Normal,1,0,0.032547914022519,0.015,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
5,36.25,53.98833425353213,2.2093212252387473,0.969102193505256,-56.77321067001712,28.82108420343643,64.49752366081827,0,Normal,0,0,-0.022196002150427052,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
3,172.33383067672432,57.96982182713619,3.436155485039435,0.6338819954041435,-59.40351647488991,79.33040096702861,60.579584092481554,1,Unauthorized_Access,1,1,0.0992784544297961,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
3,95.625,45.40674055308924,0.3941938505017424,0.9854565334998598,-55.990428570588094,28.49433549020011,43.3783821092908,0,Normal,1,0,0.006286621247931001,0.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
1,40.490124036610084,109.57510441447516,19.467687649843203,0.8399534150148033,-89.30669299003618,49.247520996639345,70.53179647989126,1,Jamming,1,1,0.14304114828230197,1.0,ML-KEM-768,True,0.025310575000000002,0.025478294999999998
